ID,sentimiento
4138,positivo
4139,positivo
4140,negativo
4141,positivo
4142,positivo
4143,positivo
4144,positivo
4145,positivo
4146,positivo
4147,positivo
4148,positivo
4149,positivo
4150,positivo
4151,positivo
4152,positivo
4153,positivo
4154,positivo
4155,positivo
4156,positivo
4157,positivo
4158,negativo
4159,positivo
4160,negativo
4161,positivo
4162,positivo
4163,positivo
4164,positivo
4165,positivo
4166,positivo
4167,negativo
4168,negativo
4169,positivo
4170,positivo
4171,positivo
4172,positivo
4173,positivo
4174,positivo
4175,positivo
4176,positivo
4177,positivo
4178,positivo
4179,positivo
4180,positivo
4181,positivo
4182,positivo
4183,positivo
4184,positivo
4185,positivo
4186,positivo
4187,positivo
4188,positivo
4189,negativo
4190,positivo
4191,positivo
4192,positivo
4193,positivo
4194,positivo
4195,negativo
4196,positivo
4197,positivo
4198,positivo
4199,positivo
4200,negativo
4201,negativo
4202,positivo
4203,positivo
4204,positivo
4205,positivo
4206,positivo
4207,positivo
4208,positivo
4209,positivo
4210,negativo
4211,positivo
4212,positivo
4213,positivo
4214,positivo
4215,positivo
4216,positivo
4217,positivo
4218,positivo
4219,positivo
4220,positivo
4221,positivo
4222,positivo
4223,positivo
4224,positivo
4225,positivo
4226,positivo
4227,negativo
4228,positivo
4229,positivo
4230,positivo
4231,positivo
4232,positivo
4233,positivo
4234,negativo
4235,positivo
4236,positivo
4237,positivo
4238,positivo
4239,negativo
4240,positivo
4241,positivo
4242,positivo
4243,positivo
4244,positivo
4245,positivo
4246,positivo
4247,positivo
4248,negativo
4249,positivo
4250,negativo
4251,positivo
4252,positivo
4253,positivo
4254,positivo
4255,positivo
4256,negativo
4257,positivo
4258,positivo
4259,positivo
4260,positivo
4261,positivo
4262,positivo
4263,positivo
4264,negativo
4265,negativo
4266,positivo
4267,positivo
4268,positivo
4269,positivo
4270,positivo
4271,negativo
4272,positivo
4273,negativo
4274,positivo
4275,positivo
4276,positivo
4277,positivo
4278,positivo
4279,positivo
4280,positivo
4281,positivo
4282,positivo
4283,positivo
4284,positivo
4285,negativo
4286,positivo
4287,negativo
4288,positivo
4289,positivo
4290,negativo
4291,negativo
4292,negativo
4293,negativo
4294,negativo
4295,negativo
4296,positivo
4297,negativo
4298,negativo
4299,positivo
4300,negativo
4301,positivo
4302,positivo
4303,positivo
4304,positivo
4305,positivo
4306,negativo
4307,positivo
4308,negativo
4309,negativo
4310,negativo
4311,negativo
4312,negativo
4313,positivo
4314,negativo
4315,negativo
4316,negativo
4317,positivo
4318,positivo
4319,negativo
4320,negativo
4321,negativo
4322,negativo
4323,negativo
4324,negativo
4325,negativo
4326,negativo
4327,positivo
4328,negativo
4329,positivo
4330,negativo
4331,negativo
4332,positivo
4333,negativo
4334,negativo
4335,positivo
4336,negativo
4337,positivo
4338,negativo
4339,negativo
4340,negativo
4341,negativo
4342,negativo
4343,negativo
4344,negativo
4345,negativo
4346,negativo
4347,negativo
4348,negativo
4349,positivo
4350,negativo
4351,positivo
4352,positivo
4353,negativo
4354,positivo
4355,negativo
4356,negativo
4357,negativo
4358,negativo
4359,negativo
4360,positivo
4361,positivo
4362,negativo
4363,negativo
4364,negativo
4365,positivo
4366,negativo
4367,negativo
4368,positivo
4369,negativo
4370,negativo
4371,positivo
4372,negativo
4373,positivo
4374,positivo
4375,negativo
4376,negativo
4377,positivo
4378,positivo
4379,negativo
4380,positivo
4381,negativo
4382,negativo
4383,negativo
4384,negativo
4385,positivo
4386,positivo
4387,negativo
4388,negativo
4389,positivo
4390,positivo
4391,positivo
4392,negativo
4393,positivo
4394,positivo
4395,positivo
4396,positivo
4397,positivo
4398,negativo
4399,negativo
4400,negativo
4401,negativo
4402,positivo
4403,positivo
4404,negativo
4405,negativo
4406,positivo
4407,negativo
4408,positivo
4409,positivo
4410,negativo
4411,positivo
4412,positivo
4413,positivo
4414,positivo
4415,positivo
4416,positivo
4417,positivo
4418,negativo
4419,negativo
4420,negativo
4421,negativo
4422,positivo
4423,positivo
4424,negativo
4425,positivo
4426,negativo
4427,negativo
4428,positivo
4429,positivo
4430,positivo
4431,positivo
4432,positivo
4433,negativo
4434,negativo
4435,negativo
4436,negativo
4437,positivo
4438,negativo
4439,negativo
4440,negativo
4441,negativo
4442,negativo
4443,positivo
4444,positivo
4445,negativo
4446,negativo
4447,positivo
4448,negativo
4449,negativo
4450,negativo
4451,negativo
4452,negativo
4453,positivo
4454,negativo
4455,negativo
4456,positivo
4457,positivo
4458,positivo
4459,negativo
4460,negativo
4461,positivo
4462,negativo
4463,negativo
4464,positivo
4465,positivo
4466,positivo
4467,negativo
4468,negativo
4469,positivo
4470,negativo
4471,negativo
4472,positivo
4473,positivo
4474,positivo
4475,positivo
4476,positivo
4477,positivo
4478,positivo
4479,positivo
4480,positivo
4481,positivo
4482,positivo
4483,positivo
4484,positivo
4485,positivo
4486,positivo
4487,positivo
4488,positivo
4489,negativo
4490,negativo
4491,positivo
4492,positivo
4493,positivo
4494,negativo
4495,negativo
4496,negativo
4497,negativo
4498,positivo
4499,positivo
4500,positivo
4501,positivo
4502,negativo
4503,positivo
4504,positivo
4505,negativo
4506,negativo
4507,positivo
4508,negativo
4509,negativo
4510,negativo
4511,positivo
4512,negativo
4513,positivo
4514,negativo
4515,positivo
4516,negativo
4517,negativo
4518,positivo
4519,negativo
4520,negativo
4521,negativo
4522,negativo
4523,negativo
4524,negativo
4525,negativo
4526,negativo
4527,negativo
4528,negativo
4529,negativo
4530,negativo
4531,positivo
4532,positivo
4533,negativo
4534,positivo
4535,negativo
4536,negativo
4537,negativo
4538,negativo
4539,negativo
4540,positivo
4541,positivo
4542,positivo
4543,positivo
4544,negativo
4545,negativo
4546,negativo
4547,positivo
4548,negativo
4549,positivo
4550,negativo
4551,negativo
4552,negativo
4553,negativo
4554,negativo
4555,negativo
4556,positivo
4557,positivo
4558,positivo
4559,negativo
4560,negativo
4561,positivo
4562,negativo
4563,negativo
4564,positivo
4565,negativo
4566,negativo
4567,negativo
4568,negativo
4569,negativo
4570,negativo
4571,negativo
4572,positivo
4573,positivo
4574,positivo
4575,negativo
4576,negativo
4577,negativo
4578,negativo
4579,negativo
4580,negativo
4581,negativo
4582,negativo
4583,negativo
4584,positivo
4585,positivo
4586,negativo
4587,positivo
4588,negativo
4589,positivo
4590,positivo
4591,positivo
4592,positivo
4593,positivo
4594,negativo
4595,positivo
4596,negativo
4597,positivo
4598,positivo
4599,negativo
4600,positivo
4601,positivo
4602,positivo
4603,negativo
4604,negativo
4605,positivo
4606,negativo
4607,positivo
4608,negativo
4609,positivo
4610,positivo
4611,negativo
4612,positivo
4613,negativo
4614,negativo
4615,positivo
4616,negativo
4617,positivo
4618,negativo
4619,positivo
4620,negativo
4621,negativo
4622,negativo
4623,negativo
4624,negativo
4625,positivo
4626,positivo
4627,positivo
4628,positivo
4629,positivo
4630,positivo
4631,negativo
4632,negativo
4633,positivo
4634,positivo
4635,negativo
4636,negativo
4637,positivo
4638,negativo
4639,negativo
4640,positivo
4641,positivo
4642,positivo
4643,negativo
4644,positivo
4645,positivo
4646,positivo
4647,positivo
4648,positivo
4649,positivo
4650,positivo
4651,negativo
4652,positivo
4653,positivo
4654,negativo
4655,negativo
4656,negativo
4657,positivo
4658,positivo
4659,positivo
4660,negativo
4661,negativo
4662,negativo
4663,negativo
4664,positivo
4665,positivo
4666,positivo
4667,negativo
4668,positivo
4669,positivo
4670,negativo
4671,positivo
4672,positivo
4673,positivo
4674,positivo
4675,positivo
4676,positivo
4677,negativo
4678,positivo
4679,negativo
4680,positivo
4681,positivo
4682,negativo
4683,positivo
4684,negativo
4685,positivo
4686,positivo
4687,positivo
4688,negativo
4689,negativo
4690,positivo
4691,positivo
4692,negativo
4693,negativo
4694,negativo
4695,positivo
4696,positivo
4697,positivo
4698,positivo
4699,positivo
4700,negativo
4701,negativo
4702,positivo
4703,positivo
4704,positivo
4705,positivo
4706,negativo
4707,negativo
4708,positivo
4709,negativo
4710,positivo
4711,positivo
4712,positivo
4713,negativo
4714,positivo
4715,negativo
4716,negativo
4717,negativo
4718,positivo
4719,positivo
4720,negativo
4721,negativo
4722,negativo
4723,positivo
4724,positivo
4725,positivo
4726,positivo
4727,positivo
4728,positivo
4729,positivo
4730,positivo
4731,negativo
4732,positivo
4733,negativo
4734,positivo
4735,negativo
4736,positivo
4737,positivo
4738,positivo
4739,positivo
4740,positivo
4741,positivo
4742,positivo
4743,positivo
4744,negativo
4745,positivo
4746,negativo
4747,positivo
4748,positivo
4749,positivo
4750,negativo
4751,positivo
4752,positivo
4753,negativo
4754,negativo
4755,negativo
4756,negativo
4757,negativo
4758,negativo
4759,negativo
4760,negativo
4761,negativo
4762,negativo
4763,positivo
4764,negativo
4765,negativo
4766,positivo
4767,negativo
4768,negativo
4769,negativo
4770,negativo
4771,positivo
4772,positivo
4773,negativo
4774,positivo
4775,positivo
4776,positivo
4777,negativo
4778,negativo
4779,negativo
4780,positivo
4781,negativo
4782,positivo
4783,positivo
4784,negativo
4785,negativo
4786,positivo
4787,negativo
4788,negativo
4789,positivo
4790,negativo
4791,positivo
4792,positivo
4793,positivo
4794,negativo
4795,positivo
4796,negativo
4797,positivo
4798,positivo
4799,negativo
4800,positivo
4801,positivo
4802,negativo
4803,negativo
4804,negativo
4805,negativo
4806,negativo
4807,negativo
4808,positivo
4809,positivo
4810,positivo
4811,positivo
4812,negativo
4813,positivo
4814,positivo
4815,positivo
4816,negativo
4817,positivo
4818,positivo
4819,negativo
4820,positivo
4821,positivo
4822,negativo
4823,positivo
4824,positivo
4825,negativo
4826,positivo
4827,negativo
4828,positivo
4829,positivo
4830,negativo
4831,negativo
4832,negativo
4833,positivo
4834,negativo
4835,negativo
4836,positivo
4837,negativo
4838,negativo
4839,negativo
4840,positivo
4841,negativo
4842,negativo
4843,negativo
4844,positivo
4845,positivo
4846,positivo
4847,positivo
4848,positivo
4849,positivo
4850,negativo
4851,negativo
4852,positivo
4853,positivo
4854,positivo
4855,positivo
4856,negativo
4857,positivo
4858,positivo
4859,negativo
4860,negativo
4861,positivo
4862,positivo
4863,positivo
4864,negativo
4865,positivo
4866,positivo
4867,negativo
4868,negativo
4869,positivo
4870,negativo
4871,positivo
4872,positivo
4873,negativo
4874,positivo
4875,positivo
4876,positivo
4877,negativo
4878,positivo
4879,negativo
4880,positivo
4881,positivo
4882,negativo
4883,positivo
4884,positivo
4885,positivo
4886,positivo
4887,negativo
4888,positivo
4889,positivo
4890,positivo
4891,positivo
4892,positivo
4893,positivo
4894,positivo
4895,negativo
4896,negativo
4897,positivo
4898,positivo
4899,negativo
4900,positivo
4901,positivo
4902,negativo
4903,positivo
4904,positivo
4905,negativo
4906,negativo
4907,negativo
4908,negativo
4909,positivo
4910,negativo
4911,negativo
4912,negativo
4913,negativo
4914,positivo
4915,positivo
4916,negativo
4917,positivo
4918,negativo
4919,positivo
4920,negativo
4921,negativo
4922,positivo
4923,positivo
4924,positivo
4925,negativo
4926,positivo
4927,negativo
4928,negativo
4929,positivo
4930,negativo
4931,positivo
4932,positivo
4933,positivo
4934,positivo
4935,positivo
4936,negativo
4937,negativo
4938,negativo
4939,negativo
4940,negativo
4941,negativo
4942,positivo
4943,positivo
4944,positivo
4945,positivo
4946,positivo
4947,positivo
4948,negativo
4949,positivo
4950,negativo
4951,positivo
4952,negativo
4953,positivo
4954,positivo
4955,positivo
4956,positivo
4957,negativo
4958,negativo
4959,negativo
4960,negativo
4961,negativo
4962,positivo
4963,negativo
4964,positivo
4965,positivo
4966,negativo
4967,positivo
4968,positivo
4969,positivo
4970,positivo
4971,negativo
4972,positivo
4973,positivo
4974,positivo
4975,negativo
4976,positivo
4977,positivo
4978,negativo
4979,positivo
4980,positivo
4981,positivo
4982,negativo
4983,negativo
4984,positivo
4985,positivo
4986,negativo
4987,positivo
4988,negativo
4989,negativo
4990,positivo
4991,positivo
4992,negativo
4993,positivo
4994,positivo
4995,positivo
4996,positivo
4997,positivo
4998,negativo
4999,negativo
5000,negativo
5001,negativo
5002,positivo
5003,negativo
5004,positivo
5005,positivo
5006,positivo
5007,positivo
5008,positivo
5009,positivo
5010,positivo
5011,positivo
5012,positivo
5013,positivo
5014,positivo
5015,negativo
5016,positivo
5017,positivo
5018,positivo
5019,positivo
5020,positivo
5021,positivo
5022,positivo
5023,positivo
5024,positivo
5025,negativo
5026,negativo
5027,positivo
5028,negativo
5029,positivo
5030,positivo
5031,positivo
5032,positivo
5033,positivo
5034,positivo
5035,positivo
5036,positivo
5037,negativo
5038,positivo
5039,positivo
5040,positivo
5041,positivo
5042,positivo
5043,positivo
5044,positivo
5045,negativo
5046,positivo
5047,positivo
5048,negativo
5049,positivo
5050,positivo
5051,positivo
5052,positivo
5053,positivo
5054,positivo
5055,positivo
5056,positivo
5057,negativo
5058,positivo
5059,positivo
5060,negativo
5061,positivo
5062,positivo
5063,negativo
5064,positivo
5065,negativo
5066,positivo
5067,positivo
5068,positivo
5069,positivo
5070,positivo
5071,positivo
5072,positivo
5073,negativo
5074,positivo
5075,positivo
5076,negativo
5077,negativo
5078,positivo
5079,positivo
5080,positivo
5081,positivo
5082,negativo
5083,positivo
5084,positivo
5085,negativo
5086,positivo
5087,negativo
5088,positivo
5089,positivo
5090,positivo
5091,positivo
5092,positivo
5093,positivo
5094,positivo
5095,positivo
5096,negativo
5097,negativo
5098,negativo
5099,positivo
5100,positivo
5101,positivo
5102,negativo
5103,positivo
5104,positivo
5105,positivo
5106,positivo
5107,negativo
5108,positivo
5109,positivo
5110,negativo
5111,negativo
5112,positivo
5113,positivo
5114,negativo
5115,positivo
5116,positivo
5117,positivo
5118,negativo
5119,negativo
5120,positivo
5121,negativo
5122,positivo
5123,negativo
5124,positivo
5125,negativo
5126,negativo
5127,negativo
5128,negativo
5129,positivo
5130,negativo
5131,positivo
5132,positivo
5133,positivo
5134,positivo
5135,positivo
5136,negativo
5137,positivo
5138,positivo
5139,negativo
5140,negativo
5141,positivo
5142,negativo
5143,positivo
5144,positivo
5145,negativo
5146,negativo
5147,negativo
5148,positivo
5149,negativo
5150,positivo
5151,negativo
5152,negativo
5153,positivo
5154,negativo
5155,negativo
5156,negativo
5157,negativo
5158,positivo
5159,positivo
5160,negativo
5161,negativo
5162,positivo
5163,negativo
5164,negativo
5165,negativo
5166,negativo
5167,negativo
5168,positivo
5169,negativo
5170,negativo
5171,negativo
5172,negativo
5173,negativo
5174,negativo
5175,positivo
5176,positivo
5177,positivo
5178,negativo
5179,negativo
5180,positivo
5181,positivo
5182,negativo
5183,positivo
5184,negativo
5185,negativo
5186,negativo
5187,positivo
5188,positivo
5189,positivo
5190,positivo
5191,negativo
5192,negativo
5193,positivo
5194,negativo
5195,negativo
5196,negativo
5197,negativo
5198,positivo
5199,negativo
5200,positivo
5201,positivo
5202,positivo
5203,positivo
5204,positivo
5205,positivo
5206,positivo
5207,positivo
5208,positivo
5209,negativo
5210,positivo
5211,negativo
5212,positivo
5213,positivo
5214,positivo
5215,positivo
5216,positivo
5217,negativo
5218,positivo
5219,negativo
5220,negativo
5221,negativo
5222,negativo
5223,negativo
5224,positivo
5225,positivo
5226,negativo
5227,negativo
5228,negativo
5229,positivo
5230,positivo
5231,positivo
5232,negativo
5233,positivo
5234,negativo
5235,positivo
5236,positivo
5237,positivo
5238,negativo
5239,negativo
5240,negativo
5241,positivo
5242,positivo
5243,negativo
5244,positivo
5245,positivo
5246,negativo
5247,positivo
5248,negativo
5249,positivo
5250,positivo
5251,positivo
5252,positivo
5253,positivo
5254,positivo
5255,negativo
5256,positivo
5257,positivo
5258,positivo
5259,negativo
5260,positivo
5261,negativo
5262,positivo
5263,positivo
5264,negativo
5265,negativo
5266,positivo
5267,positivo
5268,negativo
5269,negativo
5270,negativo
5271,negativo
5272,negativo
5273,negativo
5274,negativo
5275,positivo
5276,positivo
5277,negativo
5278,negativo
5279,negativo
5280,negativo
5281,positivo
5282,positivo
5283,negativo
5284,negativo
5285,negativo
5286,positivo
5287,negativo
5288,positivo
5289,negativo
5290,positivo
5291,negativo
5292,negativo
5293,negativo
5294,negativo
5295,positivo
5296,negativo
5297,negativo
5298,positivo
5299,positivo
5300,negativo
5301,positivo
5302,negativo
5303,negativo
5304,negativo
5305,positivo
5306,positivo
5307,negativo
5308,negativo
5309,negativo
5310,positivo
5311,negativo
5312,negativo
5313,positivo
5314,negativo
5315,positivo
5316,negativo
5317,negativo
5318,negativo
5319,positivo
5320,positivo
5321,positivo
5322,positivo
5323,negativo
5324,positivo
5325,negativo
5326,negativo
5327,negativo
5328,negativo
5329,positivo
5330,negativo
5331,negativo
5332,negativo
5333,negativo
5334,positivo
5335,positivo
5336,positivo
5337,positivo
5338,negativo
5339,negativo
5340,negativo
5341,positivo
5342,positivo
5343,positivo
5344,negativo
5345,positivo
5346,positivo
5347,positivo
5348,positivo
5349,positivo
5350,positivo
5351,positivo
5352,positivo
5353,positivo
5354,positivo
5355,negativo
5356,negativo
5357,positivo
5358,negativo
5359,positivo
5360,negativo
5361,negativo
5362,negativo
5363,negativo
5364,negativo
5365,negativo
5366,negativo
5367,positivo
5368,negativo
5369,positivo
5370,negativo
5371,negativo
5372,positivo
5373,negativo
5374,positivo
5375,positivo
5376,positivo
5377,positivo
5378,negativo
5379,positivo
5380,positivo
5381,positivo
5382,negativo
5383,negativo
5384,negativo
5385,negativo
5386,negativo
5387,negativo
5388,positivo
5389,positivo
5390,positivo
5391,positivo
5392,positivo
5393,negativo
5394,positivo
5395,positivo
5396,positivo
5397,positivo
5398,positivo
5399,positivo
5400,positivo
5401,positivo
5402,positivo
5403,negativo
5404,negativo
5405,negativo
5406,positivo
5407,negativo
5408,positivo
5409,positivo
5410,negativo
5411,negativo
5412,positivo
5413,positivo
5414,positivo
5415,positivo
5416,positivo
5417,positivo
5418,negativo
5419,positivo
5420,negativo
5421,negativo
5422,positivo
5423,positivo
5424,positivo
5425,positivo
5426,negativo
5427,positivo
5428,positivo
5429,negativo
5430,positivo
5431,positivo
5432,negativo
5433,negativo
5434,positivo
5435,negativo
5436,positivo
5437,positivo
5438,negativo
5439,positivo
5440,positivo
5441,positivo
5442,positivo
5443,positivo
5444,negativo
5445,negativo
5446,positivo
5447,negativo
5448,positivo
5449,negativo
5450,negativo
5451,positivo
5452,positivo
5453,positivo
5454,negativo
5455,positivo
5456,positivo
5457,positivo
5458,positivo
5459,positivo
5460,negativo
5461,positivo
5462,positivo
5463,positivo
5464,negativo
5465,negativo
5466,positivo
5467,negativo
5468,positivo
5469,positivo
5470,negativo
5471,positivo
5472,positivo
5473,positivo
5474,positivo
5475,positivo
5476,negativo
5477,positivo
5478,negativo
5479,positivo
5480,positivo
5481,positivo
5482,positivo
5483,negativo
5484,positivo
5485,negativo
5486,positivo
5487,positivo
5488,positivo
5489,positivo
5490,positivo
5491,positivo
5492,positivo
5493,positivo
5494,positivo
5495,negativo
5496,negativo
5497,negativo
5498,positivo
5499,positivo
5500,positivo
5501,positivo
5502,negativo
5503,positivo
5504,positivo
5505,positivo
5506,positivo
5507,positivo
5508,positivo
5509,positivo
5510,positivo
5511,positivo
5512,negativo
5513,positivo
5514,positivo
5515,positivo
5516,positivo
5517,positivo
5518,positivo
5519,positivo
5520,negativo
5521,negativo
5522,negativo
5523,positivo
5524,positivo
5525,negativo
5526,negativo
5527,positivo
5528,negativo
5529,positivo
5530,positivo
5531,negativo
5532,positivo
5533,negativo
5534,negativo
5535,positivo
5536,negativo
5537,positivo
5538,positivo
5539,negativo
5540,positivo
5541,positivo
5542,negativo
5543,positivo
5544,negativo
5545,negativo
5546,positivo
5547,positivo
5548,positivo
5549,positivo
5550,negativo
5551,negativo
5552,negativo
5553,positivo
5554,negativo
5555,negativo
5556,positivo
5557,negativo
5558,negativo
5559,positivo
5560,positivo
5561,positivo
5562,positivo
5563,positivo
5564,positivo
5565,positivo
5566,negativo
5567,positivo
5568,negativo
5569,positivo
5570,positivo
5571,positivo
5572,negativo
5573,positivo
5574,negativo
5575,positivo
5576,positivo
5577,negativo
5578,positivo
5579,negativo
5580,positivo
5581,positivo
5582,negativo
5583,positivo
5584,negativo
5585,positivo
5586,positivo
5587,positivo
5588,positivo
5589,negativo
5590,positivo
5591,negativo
5592,negativo
5593,positivo
5594,positivo
5595,positivo
5596,positivo
5597,positivo
5598,negativo
5599,positivo
5600,positivo
5601,positivo
5602,positivo
5603,negativo
5604,negativo
5605,negativo
5606,positivo
5607,negativo
5608,positivo
5609,positivo
5610,positivo
5611,positivo
5612,negativo
5613,positivo
5614,negativo
5615,positivo
5616,positivo
5617,negativo
5618,negativo
5619,negativo
5620,negativo
5621,negativo
5622,negativo
5623,negativo
5624,negativo
5625,negativo
5626,negativo
5627,negativo
5628,negativo
5629,positivo
5630,negativo
5631,negativo
5632,negativo
5633,negativo
5634,negativo
5635,negativo
5636,negativo
5637,negativo
5638,negativo
5639,negativo
5640,negativo
5641,negativo
5642,negativo
5643,negativo
5644,positivo
5645,negativo
5646,negativo
5647,negativo
5648,negativo
5649,negativo
5650,negativo
5651,negativo
5652,negativo
5653,negativo
5654,negativo
5655,negativo
5656,negativo
5657,positivo
5658,negativo
5659,positivo
5660,negativo
5661,negativo
5662,negativo
5663,positivo
5664,positivo
5665,negativo
5666,positivo
5667,negativo
5668,positivo
5669,negativo
5670,positivo
5671,positivo
5672,negativo
5673,positivo
5674,negativo
5675,negativo
5676,positivo
5677,negativo
5678,negativo
5679,positivo
5680,positivo
5681,positivo
5682,negativo
5683,positivo
5684,negativo
5685,positivo
5686,positivo
5687,positivo
5688,positivo
5689,positivo
5690,negativo
5691,positivo
5692,negativo
5693,negativo
5694,positivo
5695,positivo
5696,negativo
5697,positivo
5698,positivo
5699,negativo
5700,negativo
5701,negativo
5702,positivo
5703,positivo
5704,negativo
5705,positivo
5706,negativo
5707,negativo
5708,positivo
5709,negativo
5710,positivo
5711,negativo
5712,negativo
5713,negativo
5714,negativo
5715,positivo
5716,positivo
5717,positivo
5718,positivo
5719,negativo
5720,positivo
5721,negativo
5722,positivo
5723,positivo
5724,positivo
5725,negativo
5726,positivo
5727,positivo
5728,positivo
5729,positivo
5730,negativo
5731,positivo
5732,positivo
5733,positivo
5734,negativo
5735,positivo
5736,positivo
5737,positivo
5738,negativo
5739,positivo
5740,positivo
5741,negativo
5742,positivo
5743,negativo
5744,negativo
5745,positivo
5746,positivo
5747,positivo
5748,positivo
5749,negativo
5750,positivo
5751,positivo
5752,negativo
5753,negativo
5754,negativo
5755,positivo
5756,negativo
5757,positivo
5758,positivo
5759,positivo
5760,positivo
5761,positivo
5762,positivo
5763,positivo
5764,negativo
5765,positivo
5766,positivo
5767,positivo
5768,negativo
5769,positivo
5770,positivo
5771,positivo
5772,negativo
5773,positivo
5774,positivo
5775,negativo
5776,negativo
5777,positivo
5778,negativo
5779,negativo
5780,negativo
5781,negativo
5782,negativo
5783,positivo
5784,positivo
5785,positivo
5786,positivo
5787,positivo
5788,positivo
5789,positivo
5790,negativo
5791,positivo
5792,positivo
5793,positivo
5794,negativo
5795,positivo
5796,negativo
5797,positivo
5798,positivo
5799,negativo
5800,positivo
5801,negativo
5802,positivo
5803,positivo
5804,positivo
5805,positivo
5806,negativo
5807,positivo
5808,negativo
5809,positivo
5810,positivo
5811,negativo
5812,negativo
5813,positivo
5814,negativo
5815,negativo
5816,negativo
5817,positivo
5818,negativo
5819,negativo
5820,positivo
5821,negativo
5822,negativo
5823,positivo
5824,negativo
5825,negativo
5826,negativo
5827,negativo
5828,negativo
5829,negativo
5830,negativo
5831,negativo
5832,negativo
5833,positivo
5834,negativo
5835,positivo
5836,negativo
5837,negativo
5838,negativo
5839,negativo
5840,negativo
5841,negativo
5842,negativo
5843,positivo
5844,negativo
5845,negativo
5846,negativo
5847,negativo
5848,negativo
5849,negativo
5850,positivo
5851,positivo
5852,negativo
5853,negativo
5854,positivo
5855,positivo
5856,positivo
5857,negativo
5858,negativo
5859,positivo
5860,negativo
5861,positivo
5862,negativo
5863,negativo
5864,negativo
5865,negativo
5866,negativo
5867,negativo
5868,positivo
5869,negativo
5870,negativo
5871,negativo
5872,negativo
5873,positivo
5874,negativo
5875,negativo
5876,positivo
5877,negativo
5878,negativo
5879,negativo
5880,negativo
5881,negativo
5882,negativo
5883,negativo
5884,negativo
5885,positivo
5886,positivo
5887,negativo
5888,negativo
5889,negativo
5890,negativo
5891,negativo
5892,negativo
5893,negativo
5894,negativo
5895,negativo
5896,negativo
5897,positivo
5898,positivo
5899,negativo
5900,negativo
5901,negativo
5902,negativo
5903,negativo
5904,negativo
5905,positivo
5906,positivo
5907,negativo
5908,negativo
5909,negativo
5910,negativo
5911,positivo
5912,positivo
5913,positivo
5914,positivo
5915,negativo
5916,negativo
5917,positivo
5918,negativo
5919,negativo
5920,negativo
5921,negativo
5922,positivo
5923,negativo
5924,positivo
5925,positivo
5926,positivo
5927,positivo
5928,positivo
5929,negativo
5930,positivo
5931,positivo
5932,positivo
5933,negativo
5934,negativo
5935,positivo
5936,positivo
5937,negativo
5938,negativo
5939,positivo
5940,positivo
5941,negativo
5942,negativo
5943,negativo
5944,negativo
5945,negativo
5946,positivo
5947,negativo
5948,negativo
5949,negativo
5950,positivo
5951,positivo
5952,positivo
5953,positivo
5954,negativo
5955,negativo
5956,negativo
5957,positivo
5958,negativo
5959,negativo
5960,positivo
5961,positivo
5962,negativo
5963,positivo
5964,negativo
5965,negativo
5966,negativo
5967,positivo
5968,negativo
5969,negativo
5970,positivo
5971,negativo
5972,positivo
5973,negativo
5974,negativo
5975,positivo
5976,negativo
5977,negativo
5978,negativo
5979,negativo
5980,negativo
5981,negativo
5982,negativo
5983,positivo
5984,positivo
5985,positivo
5986,negativo
5987,positivo
5988,positivo
5989,negativo
5990,negativo
5991,negativo
5992,positivo
5993,positivo
5994,positivo
5995,positivo
5996,negativo
5997,positivo
5998,negativo
5999,positivo
6000,positivo
6001,positivo
6002,positivo
6003,negativo
6004,negativo
6005,positivo
6006,positivo
6007,positivo
6008,positivo
6009,positivo
6010,positivo
6011,positivo
6012,negativo
6013,negativo
6014,negativo
6015,positivo
6016,negativo
6017,positivo
6018,positivo
6019,positivo
6020,positivo
6021,negativo
6022,negativo
6023,negativo
6024,negativo
6025,positivo
6026,positivo
6027,negativo
6028,negativo
6029,positivo
6030,negativo
6031,negativo
6032,positivo
6033,negativo
6034,negativo
6035,positivo
6036,positivo
6037,positivo
6038,positivo
6039,positivo
6040,positivo
6041,negativo
6042,positivo
6043,positivo
6044,negativo
6045,positivo
6046,negativo
6047,positivo
6048,negativo
6049,negativo
6050,positivo
6051,negativo
6052,negativo
6053,negativo
6054,positivo
6055,negativo
6056,negativo
6057,positivo
6058,positivo
6059,negativo
6060,negativo
6061,negativo
6062,negativo
6063,positivo
6064,negativo
6065,negativo
6066,negativo
6067,negativo
6068,positivo
6069,positivo
6070,negativo
6071,negativo
6072,negativo
6073,positivo
6074,positivo
6075,positivo
6076,positivo
6077,positivo
6078,positivo
6079,negativo
6080,positivo
6081,positivo
6082,positivo
6083,positivo
6084,positivo
6085,positivo
6086,positivo
6087,positivo
6088,positivo
6089,positivo
6090,positivo
6091,negativo
6092,negativo
6093,positivo
6094,positivo
6095,positivo
6096,negativo
6097,negativo
6098,negativo
6099,positivo
6100,positivo
6101,positivo
6102,positivo
6103,positivo
6104,positivo
6105,positivo
6106,positivo
6107,positivo
6108,positivo
6109,positivo
6110,positivo
6111,negativo
6112,positivo
6113,negativo
6114,negativo
6115,negativo
6116,negativo
6117,negativo
6118,positivo
6119,negativo
6120,negativo
6121,positivo
6122,positivo
6123,negativo
6124,negativo
6125,positivo
6126,positivo
6127,negativo
6128,positivo
6129,positivo
6130,negativo
6131,negativo
6132,negativo
6133,negativo
6134,negativo
6135,negativo
